date,region,segment,deals_total,deals_won,units,avg_unit_price,discount_pct,revenue_booked,invoice_delay_days,revenue_recognized
2026-07-02,West,MID,6,2,4,3311.78,6.44,6623.56,0,6623.56
2026-07-02,West,SMB,11,4,12,1406.55,4.85,5626.22,0,5626.22
2026-07-03,North,ENT,3,1,1,9126.3,5.22,9126.3,0,9126.3
2026-07-03,North,MID,6,2,4,3411.79,6.19,6823.59,0,6823.59
2026-07-03,North,SMB,11,4,12,1352.68,6.46,5410.71,0,5410.71
2026-07-03,South,ENT,3,1,1,9663.17,4.29,9663.17,0,9663.17
2026-07-03,South,MID,7,2,4,3406.25,5.83,6812.5,0,6812.5
2026-07-03,South,SMB,9,3,9,1335.64,4.83,4006.93,0,4006.93
2026-07-03,East,ENT,3,1,1,9481.76,4.12,9481.76,0,9481.76
2026-07-03,East,MID,5,2,4,3377.27,5.6,6754.55,0,6754.55
2026-07-03,East,SMB,9,3,9,1393.42,6.34,4180.26,0,4180.26
2026-07-03,West,ENT,3,1,1,9386.3,4.01,9386.3,0,9386.3
2026-07-03,West,MID,5,2,4,3366.8,6.18,6733.59,0,6733.59
2026-07-03,West,SMB,10,3,9,1363.36,7.42,4090.08,0,4090.08
2026-07-04,North,ENT,2,1,1,9098.07,6.6,9098.07,0,9098.07
2026-07-04,North,MID,4,1,2,3428.06,5.87,3428.06,0,3428.06
2026-07-04,North,SMB,7,2,6,1372.59,6.04,2745.19,0,2745.19
2026-07-04,South,ENT,2,1,1,9175.86,6.93,9175.86,0,9175.86
2026-07-04,South,MID,4,1,2,3353.57,7.2,3353.57,0,3353.57
2026-07-04,South,SMB,7,2,6,1363.92,7.04,2727.85,0,2727.85
2026-07-04,East,ENT,2,1,1,9097.82,6.58,9097.82,0,9097.82
2026-07-04,East,MID,3,1,2,3384.48,6.89,3384.48,0,3384.48
2026-07-04,East,SMB,5,2,6,1332.43,4.88,2664.86,0,2664.86
2026-07-04,West,ENT,2,1,1,9178.35,4.04,9178.35,0,9178.35
2026-07-04,West,MID,4,1,2,3452.83,6.75,3452.83,0,3452.83
2026-07-04,West,SMB,7,3,9,1357.91,6.07,4073.73,0,4073.73
2026-07-05,North,ENT,2,1,1,9395.36,6.0,9395.36,0,9395.36
2026-07-05,North,MID,3,1,2,3440.35,6.62,3440.35,0,3440.35
2026-07-05,North,SMB,6,2,6,1346.74,5.1,2693.47,0,2693.47
2026-07-05,South,ENT,1,0,0,9438.05,4.99,0.0,0,0.0
2026-07-05,South,MID,3,1,2,3335.58,7.85,3335.58,0,3335.58
2026-07-05,South,SMB,7,2,6,1365.82,6.58,2731.64,0,2731.64
2026-07-05,East,ENT,1,0,0,9189.53,6.12,0.0,0,0.0
2026-07-05,East,MID,3,1,2,3353.47,7.49,3353.47,0,3353.47
2026-07-05,East,SMB,5,2,6,1346.62,6.74,2693.23,0,2693.23
2026-07-05,West,ENT,1,0,0,9200.56,6.2,0.0,0,0.0
2026-07-05,West,MID,3,1,2,3394.07,6.58,3394.07,0,3394.07
2026-07-05,West,SMB,6,2,6,1418.36,5.48,2836.71,0,2836.71
2026-07-06,North,ENT,3,1,1,9441.46,4.82,9441.46,0,9441.46
2026-07-06,North,MID,6,2,4,3384.95,5.43,6769.89,0,6769.89
2026-07-06,North,SMB,15,5,15,1341.44,6.14,6707.18,0,6707.18
2026-07-06,South,ENT,3,1,1,9108.7,5.09,9108.7,0,9108.7
2026-07-06,South,MID,5,2,4,3327.17,6.14,6654.34,0,6654.34
2026-07-06,South,SMB,14,5,15,1406.31,6.05,7031.57,0,7031.57
2026-07-06,East,ENT,3,1,1,9038.39,7.61,9038.39,0,9038.39
2026-07-06,East,MID,5,2,4,3307.06,6.14,6614.11,0,6614.11
2026-07-06,East,SMB,9,3,9,1368.54,5.6,4105.63,0,4105.63
2026-07-06,West,ENT,2,1,1,9103.53,7.43,9103.53,0,9103.53
2026-07-06,West,MID,5,2,4,3481.58,3.96,6963.17,0,6963.17
2026-07-06,West,SMB,11,4,12,1363.41,5.36,5453.63,0,5453.63
2026-07-07,North,ENT,3,1,1,9453.73,5.42,9453.73,0,9453.73
2026-07-07,North,MID,7,2,4,3241.51,7.64,6483.02,0,6483.02
2026-07-07,North,SMB,11,4,12,1367.31,6.99,5469.25,0,5469.25
2026-07-07,South,ENT,3,1,1,9138.49,5.32,9138.49,0,9138.49
2026-07-07,South,MID,7,2,4,3442.12,7.21,6884.23,0,6884.23
2026-07-07,South,SMB,14,4,12,1339.86,7.09,5359.42,0,5359.42
2026-07-07,East,ENT,2,1,1,9347.5,7.28,9347.5,0,9347.5
2026-07-07,East,MID,5,2,4,3458.2,4.91,6916.4,0,6916.4
2026-07-07,East,SMB,10,3,9,1337.05,7.61,4011.14,0,4011.14
2026-07-07,West,ENT,2,1,1,9053.84,5.08,9053.84,0,9053.84
2026-07-07,West,MID,5,2,4,3405.35,5.5,6810.69,0,6810.69
2026-07-07,West,SMB,11,4,12,1389.0,5.21,5556.02,0,5556.02
2026-07-08,North,ENT,4,1,1,9109.43,6.91,9109.43,0,9109.43
2026-07-08,North,MID,6,2,4,3382.31,5.62,6764.63,0,6764.63
2026-07-08,North,SMB,11,4,12,1381.41,6.12,5525.65,0,5525.65
2026-07-08,South,ENT,3,1,1,9297.41,5.4,9297.41,0,9297.41
2026-07-08,South,MID,5,2,4,3427.94,4.64,6855.88,0,6855.88
2026-07-08,South,SMB,14,5,15,1361.08,6.65,6805.41,0,6805.41
2026-07-08,East,ENT,2,1,1,9252.01,5.96,9252.01,0,9252.01
2026-07-08,East,MID,6,2,4,3505.42,4.57,7010.85,0,7010.85
2026-07-08,East,SMB,9,3,9,1367.64,5.26,4102.92,0,4102.92
2026-07-08,West,ENT,3,1,1,9380.06,4.14,9380.06,0,9380.06
2026-07-08,West,MID,5,2,4,3469.23,4.58,6938.45,0,6938.45
2026-07-08,West,SMB,11,4,12,1339.11,6.88,5356.45,0,5356.45
2026-07-09,North,ENT,3,1,1,9334.65,6.14,9334.65,0,9334.65
2026-07-09,North,MID,7,2,4,3366.6,4.7,6733.2,0,6733.2
2026-07-09,North,SMB,12,4,12,1364.62,6.16,5458.5,0,5458.5
2026-07-09,South,ENT,3,1,1,9089.59,5.12,9089.59,0,9089.59
2026-07-09,South,MID,7,2,4,3468.54,3.45,6937.09,0,6937.09
2026-07-09,South,SMB,12,4,12,1363.54,7.42,5454.15,0,5454.15
2026-07-09,East,ENT,2,1,1,9016.67,8.34,9016.67,0,9016.67
2026-07-09,East,MID,5,2,4,3367.57,5.17,6735.14,0,6735.14
2026-07-09,East,SMB,11,4,12,1375.7,5.32,5502.79,0,5502.79
2026-07-09,West,ENT,3,1,1,9054.5,7.19,9054.5,0,9054.5
2026-07-09,West,MID,5,2,4,3409.56,6.34,6819.11,0,6819.11
2026-07-09,West,SMB,10,4,12,1334.14,7.57,5336.58,0,5336.58
2026-07-10,North,ENT,3,1,1,9025.18,6.41,9025.18,0,9025.18
2026-07-10,North,MID,6,2,4,3380.14,5.31,6760.27,0,6760.27
2026-07-10,North,SMB,9,3,9,1377.83,5.84,4133.5,0,4133.5
2026-07-10,South,ENT,3,1,1,9174.77,6.29,9174.77,0,9174.77
2026-07-10,South,MID,5,2,4,3493.45,4.97,6986.91,0,6986.91
2026-07-10,South,SMB,15,5,15,1371.86,5.42,6859.28,0,6859.28
2026-07-10,East,ENT,2,1,1,9407.77,4.01,9407.77,0,9407.77
2026-07-10,East,MID,5,2,4,3394.35,5.86,6788.71,0,6788.71
2026-07-10,East,SMB,7,2,6,1315.58,7.22,2631.15,0,2631.15
2026-07-10,West,ENT,2,1,1,9139.73,5.16,9139.73,0,9139.73
2026-07-10,West,MID,6,2,4,3431.14,5.67,6862.28,0,6862.28
2026-07-10,West,SMB,9,3,9,1333.91,7.72,4001.72,0,4001.72
2026-07-11,North,ENT,2,1,1,9211.11,6.94,9211.11,0,9211.11
2026-07-11,North,MID,3,1,2,3466.39,6.0,3466.39,0,3466.39
2026-07-11,North,SMB,6,2,6,1352.78,4.57,2705.56,0,2705.56
2026-07-11,South,ENT,2,1,1,9227.44,5.01,9227.44,0,9227.44
2026-07-11,South,MID,3,1,2,3416.85,6.6,3416.85,0,3416.85
2026-07-11,South,SMB,9,3,9,1358.96,6.11,4076.87,0,4076.87
2026-07-11,East,ENT,1,0,0,9170.07,5.88,0.0,0,0.0
2026-07-11,East,MID,3,1,2,3374.64,6.6,3374.64,0,3374.64
2026-07-11,East,SMB,6,2,6,1323.8,7.06,2647.61,0,2647.61
2026-07-11,West,ENT,2,1,1,9187.73,6.48,9187.73,0,9187.73
2026-07-11,West,MID,2,1,2,3410.66,6.83,3410.66,0,3410.66
2026-07-11,West,SMB,7,2,6,1345.17,5.29,2690.35,0,2690.35
2026-07-12,North,ENT,2,1,1,8848.39,6.83,8848.39,0,8848.39
2026-07-12,North,MID,3,1,2,3405.79,4.97,3405.79,0,3405.79
2026-07-12,North,SMB,5,2,6,1358.92,4.32,2717.84,0,2717.84
2026-07-12,South,ENT,1,0,0,9456.14,5.57,0.0,0,0.0
2026-07-12,South,MID,3,1,2,3410.42,5.88,3410.42,0,3410.42
2026-07-12,South,SMB,7,3,9,1336.99,5.57,4010.98,0,4010.98
2026-07-12,East,ENT,1,0,0,9277.98,5.21,0.0,0,0.0
2026-07-12,East,MID,2,1,2,3466.2,4.9,3466.2,0,3466.2
2026-07-12,East,SMB,4,1,3,1382.49,5.76,1382.49,0,1382.49
2026-07-12,West,ENT,1,0,0,9188.97,4.82,0.0,0,0.0
2026-07-12,West,MID,3,1,2,3444.51,5.29,3444.51,0,3444.51
2026-07-12,West,SMB,5,2,6,1306.06,8.94,2612.12,0,2612.12
2026-07-13,North,ENT,3,1,1,9129.71,6.94,9129.71,0,9129.71
2026-07-13,North,MID,7,2,4,3352.42,6.03,6704.83,0,6704.83
2026-07-13,North,SMB,12,4,12,1370.46,4.49,5481.84,0,5481.84
2026-07-13,South,ENT,2,1,1,9293.3,5.03,9293.3,0,9293.3
2026-07-13,South,MID,6,2,4,3289.01,5.46,6578.02,0,6578.02
2026-07-13,South,SMB,14,5,15,1367.93,7.44,6839.66,0,6839.66
2026-07-13,East,ENT,2,1,1,9338.59,5.37,9338.59,0,9338.59
2026-07-13,East,MID,5,2,4,3355.62,6.51,6711.24,0,6711.24
2026-07-13,East,SMB,10,4,12,1321.17,7.56,5284.69,0,5284.69
2026-07-13,West,ENT,3,1,1,9181.16,6.76,9181.16,0,9181.16
2026-07-13,West,MID,5,2,4,3335.96,6.84,6671.91,0,6671.91
2026-07-13,West,SMB,10,4,12,1376.06,6.44,5504.23,0,5504.23
2026-07-14,North,ENT,3,1,1,9197.45,5.32,9197.45,0,9197.45
2026-07-14,North,MID,8,3,6,3385.19,6.08,10155.58,0,10155.58
2026-07-14,North,SMB,13,4,12,1365.32,7.5,5461.29,0,5461.29
2026-07-14,South,ENT,3,1,1,9140.95,7.15,9140.95,0,9140.95
2026-07-14,South,MID,6,2,4,3322.73,6.39,6645.46,0,6645.46
2026-07-14,South,SMB,14,5,15,1329.77,7.02,6648.85,0,6648.85
2026-07-14,East,ENT,3,1,1,9274.04,6.07,9274.04,0,9274.04
2026-07-14,East,MID,5,2,4,3239.53,7.02,6479.05,0,6479.05
2026-07-14,East,SMB,9,3,9,1377.66,5.27,4132.99,0,4132.99
2026-07-14,West,ENT,2,1,1,8983.88,7.11,8983.88,0,8983.88
2026-07-14,West,MID,6,2,4,3322.18,7.49,6644.37,0,6644.37
2026-07-14,West,SMB,11,4,12,1350.03,7.05,5400.12,0,5400.12
2026-07-15,North,ENT,4,1,1,9331.32,5.7,9331.32,0,9331.32
2026-07-15,North,MID,7,3,6,3484.68,4.24,10454.05,0,10454.05
2026-07-15,North,SMB,12,4,12,1361.89,6.95,5447.58,0,5447.58
2026-07-15,South,ENT,3,1,1,9248.23,5.42,9248.23,0,9248.23
2026-07-15,South,MID,6,2,4,3452.45,3.89,6904.91,0,6904.91
2026-07-15,South,SMB,13,4,12,1383.84,5.42,5535.34,0,5535.34
2026-07-15,East,ENT,2,1,1,9168.54,7.13,9168.54,0,9168.54
2026-07-15,East,MID,6,2,4,3276.99,7.23,6553.99,0,6553.99
2026-07-15,East,SMB,10,3,9,1349.19,7.25,4047.58,0,4047.58
2026-07-15,West,ENT,3,1,1,9120.64,6.3,9120.64,0,9120.64
2026-07-15,West,MID,5,2,4,3400.69,6.17,6801.37,0,6801.37
2026-07-15,West,SMB,12,4,12,1344.04,7.2,5376.16,0,5376.16
2026-07-16,North,ENT,3,1,1,9420.77,4.82,9420.77,0,9420.77
2026-07-16,North,MID,6,2,4,3371.0,6.23,6742.0,0,6742.0
2026-07-16,North,SMB,13,4,12,1316.76,7.19,5267.03,0,5267.03
2026-07-16,South,ENT,3,1,1,9244.07,6.42,9244.07,0,9244.07
2026-07-16,South,MID,6,2,4,3396.58,5.81,6793.16,0,6793.16
2026-07-16,South,SMB,13,5,15,1348.92,5.93,6744.58,0,6744.58
2026-07-16,East,ENT,3,1,1,9266.79,5.88,9266.79,0,9266.79
2026-07-16,East,MID,5,2,4,3468.91,4.11,6937.81,0,6937.81
2026-07-16,East,SMB,8,3,9,1391.78,5.72,4175.33,0,4175.33
2026-07-16,West,ENT,3,1,1,9067.52,7.81,9067.52,0,9067.52
2026-07-16,West,MID,5,2,4,3345.59,5.55,6691.17,0,6691.17
2026-07-16,West,SMB,12,4,12,1338.32,6.33,5353.29,0,5353.29
2026-07-17,North,ENT,3,1,1,9161.28,5.88,9161.28,0,9161.28
2026-07-17,North,MID,7,2,4,3311.34,7.19,6622.68,0,6622.68
2026-07-17,North,SMB,12,4,12,1363.1,5.22,5452.4,0,5452.4
2026-07-17,South,ENT,3,1,1,9314.99,5.62,9314.99,0,9314.99
2026-07-17,South,MID,5,2,4,3436.5,5.87,6873.0,0,6873.0
2026-07-17,South,SMB,12,4,12,1336.18,6.99,5344.73,0,5344.73
2026-07-17,East,ENT,2,1,1,9439.71,4.34,9439.71,0,9439.71
2026-07-17,East,MID,4,1,2,3374.33,5.43,3374.33,0,3374.33
2026-07-17,East,SMB,9,3,9,1370.47,6.72,4111.42,0,4111.42
2026-07-17,West,ENT,3,1,1,9101.78,5.91,9101.78,0,9101.78
2026-07-17,West,MID,5,2,4,3431.12,5.26,6862.24,0,6862.24
2026-07-17,West,SMB,8,2,6,1327.88,6.89,2655.76,0,2655.76
2026-07-18,North,ENT,2,1,1,9285.63,5.52,9285.63,0,9285.63
2026-07-18,North,MID,3,1,2,3328.54,6.26,3328.54,0,3328.54
2026-07-18,North,SMB,7,3,9,1383.81,6.33,4151.43,0,4151.43
2026-07-18,South,ENT,1,0,0,9228.08,5.86,0.0,0,0.0
2026-07-18,South,MID,3,1,2,3290.0,6.71,3290.0,0,3290.0
2026-07-18,South,SMB,7,2,6,1403.96,5.34,2807.93,0,2807.93
2026-07-18,East,ENT,1,0,0,9441.45,6.63,0.0,0,0.0
2026-07-18,East,MID,3,1,2,3382.38,6.76,3382.38,0,3382.38
2026-07-18,East,SMB,7,2,6,1345.99,5.27,2691.99,0,2691.99
2026-07-18,West,ENT,1,0,0,9403.75,5.38,0.0,0,0.0
2026-07-18,West,MID,3,1,2,3435.58,5.5,3435.58,0,3435.58
2026-07-18,West,SMB,7,2,6,1378.67,6.25,2757.34,0,2757.34
2026-07-19,North,ENT,1,0,0,9307.03,4.56,0.0,0,0.0
2026-07-19,North,MID,2,1,2,3434.28,4.86,3434.28,0,3434.28
2026-07-19,North,SMB,5,2,6,1403.34,5.14,2806.67,0,2806.67
2026-07-19,South,ENT,1,0,0,9032.11,5.98,0.0,0,0.0
2026-07-19,South,MID,3,1,2,3418.43,5.85,3418.43,0,3418.43
2026-07-19,South,SMB,6,2,6,1378.78,5.39,2757.56,0,2757.56
2026-07-19,East,ENT,1,0,0,9527.36,3.44,0.0,0,0.0
2026-07-19,East,MID,3,1,2,3385.88,6.39,3385.88,0,3385.88
2026-07-19,East,SMB,6,2,6,1279.55,7.16,2559.11,0,2559.11
2026-07-19,West,ENT,1,0,0,9212.03,6.56,0.0,0,0.0
2026-07-19,West,MID,2,1,2,3393.81,6.31,3393.81,0,3393.81
2026-07-19,West,SMB,5,2,6,1359.87,6.7,2719.74,0,2719.74
2026-07-20,North,ENT,3,1,1,9468.05,5.73,9468.05,0,9468.05
2026-07-20,North,MID,6,2,4,3343.91,6.2,6687.81,0,6687.81
2026-07-20,North,SMB,13,4,12,1337.13,6.84,5348.52,0,5348.52
2026-07-20,South,ENT,3,1,1,8907.27,8.23,8907.27,0,8907.27
2026-07-20,South,MID,6,2,4,3412.12,6.1,6824.24,0,6824.24
2026-07-20,South,SMB,14,5,15,1318.42,7.49,6592.1,0,6592.1
2026-07-20,East,ENT,2,1,1,9349.55,5.33,9349.55,0,9349.55
2026-07-20,East,MID,4,1,2,3388.51,7.17,3388.51,0,3388.51
2026-07-20,East,SMB,8,2,6,1348.32,6.3,2696.63,0,2696.63
2026-07-20,West,ENT,3,1,1,9450.66,5.86,9450.66,0,9450.66
2026-07-20,West,MID,7,2,4,3431.29,6.46,6862.58,0,6862.58
2026-07-20,West,SMB,8,2,6,1378.27,5.02,2756.53,0,2756.53
2026-07-21,North,ENT,3,1,1,9216.55,6.62,9216.55,0,9216.55
2026-07-21,North,MID,7,2,4,3418.97,6.96,6837.94,0,6837.94
2026-07-21,North,SMB,12,4,12,1392.36,5.46,5569.45,0,5569.45
2026-07-21,South,ENT,3,1,1,9215.53,4.76,9215.53,0,9215.53
2026-07-21,South,MID,6,2,4,3356.64,6.13,6713.28,0,6713.28
2026-07-21,South,SMB,13,4,12,1354.51,5.86,5418.05,0,5418.05
2026-07-21,East,ENT,3,1,1,9388.26,5.64,9388.26,0,9388.26
2026-07-21,East,MID,5,2,4,3360.32,5.72,6720.63,0,6720.63
2026-07-21,East,SMB,8,3,9,1349.87,5.9,4049.61,0,4049.61
2026-07-21,West,ENT,3,1,1,9247.87,6.6,9247.87,0,9247.87
2026-07-21,West,MID,6,2,4,3442.28,4.91,6884.55,0,6884.55
2026-07-21,West,SMB,10,4,12,1353.02,5.11,5412.07,0,5412.07
2026-07-22,North,ENT,3,1,1,9146.83,6.89,9146.83,0,9146.83
2026-07-22,North,MID,6,2,4,3478.26,4.49,6956.52,0,6956.52
2026-07-22,North,SMB,13,4,12,1359.01,6.44,5436.02,0,5436.02
2026-07-22,South,ENT,3,1,1,9256.67,6.58,9256.67,0,9256.67
2026-07-22,South,MID,6,2,4,3512.77,5.62,7025.54,0,7025.54
2026-07-22,South,SMB,14,5,15,1360.41,5.05,6802.04,0,6802.04
2026-07-22,East,ENT,3,1,1,9187.48,5.72,9187.48,0,9187.48
2026-07-22,East,MID,6,2,4,3224.09,6.86,6448.19,0,6448.19
2026-07-22,East,SMB,11,4,12,1365.89,7.31,5463.57,0,5463.57
2026-07-22,West,ENT,3,1,1,8986.25,6.74,8986.25,0,8986.25
2026-07-22,West,MID,6,2,4,3321.53,6.11,6643.06,0,6643.06
2026-07-22,West,SMB,10,3,9,1345.97,5.72,4037.91,0,4037.91
2026-07-23,North,ENT,3,1,1,9264.88,4.35,9264.88,0,9264.88
2026-07-23,North,MID,7,2,4,3391.08,5.08,6782.15,0,6782.15
2026-07-23,North,SMB,9,3,9,1328.08,8.26,3984.24,0,3984.24
2026-07-23,South,ENT,3,1,1,9312.34,6.47,9312.34,0,9312.34
2026-07-23,South,MID,6,2,4,3271.09,7.68,6542.19,0,6542.19
2026-07-23,South,SMB,15,5,15,1355.46,6.23,6777.28,0,6777.28
2026-07-23,East,ENT,2,1,1,9345.06,5.6,9345.06,0,9345.06
2026-07-23,East,MID,5,2,4,3394.2,6.39,6788.4,0,6788.4
2026-07-23,East,SMB,9,3,9,1363.16,6.07,4089.48,0,4089.48
2026-07-23,West,ENT,3,1,1,9148.31,7.36,9148.31,0,9148.31
2026-07-23,West,MID,6,2,4,3423.4,6.13,6846.8,0,6846.8
2026-07-23,West,SMB,10,3,9,1383.84,5.6,4151.51,0,4151.51
2026-07-24,North,ENT,2,1,1,9160.25,6.71,9160.25,0,9160.25
2026-07-24,North,MID,6,2,4,3305.28,7.49,6610.57,0,6610.57
2026-07-24,North,SMB,10,4,12,1366.12,7.66,5464.5,0,5464.5
2026-07-24,South,ENT,3,1,1,9190.02,5.64,9190.02,0,9190.02
2026-07-24,South,MID,5,2,4,3411.36,5.99,6822.72,0,6822.72
2026-07-24,South,SMB,11,4,12,1383.68,5.58,5534.72,0,5534.72
2026-07-24,East,ENT,2,1,1,9199.19,6.94,9199.19,0,9199.19
2026-07-24,East,MID,5,2,4,3324.23,6.06,6648.45,0,6648.45
2026-07-24,East,SMB,10,4,12,1336.06,5.76,5344.22,0,5344.22
2026-07-24,West,ENT,3,1,1,9269.17,6.15,9269.17,0,9269.17
2026-07-24,West,MID,5,2,4,3495.52,5.14,6991.03,0,6991.03
2026-07-24,West,SMB,10,3,9,1361.95,6.69,4085.85,0,4085.85
2026-07-25,North,ENT,2,1,1,9228.0,5.92,9228.0,0,9228.0
2026-07-25,North,MID,4,1,2,3272.46,7.09,3272.46,0,3272.46
2026-07-25,North,SMB,7,3,9,1322.91,5.87,3968.72,0,3968.72
2026-07-25,South,ENT,2,1,1,9467.15,4.98,9467.15,0,9467.15
2026-07-25,South,MID,4,1,2,3445.78,4.52,3445.78,0,3445.78
2026-07-25,South,SMB,8,3,9,1371.01,6.08,4113.04,0,4113.04
2026-07-25,East,ENT,1,0,0,9127.84,7.28,0.0,0,0.0
2026-07-25,East,MID,3,1,2,3464.21,5.97,3464.21,0,3464.21
2026-07-25,East,SMB,6,2,6,1359.96,6.34,2719.91,0,2719.91
2026-07-25,West,ENT,2,1,1,9167.24,6.51,9167.24,0,9167.24
2026-07-25,West,MID,3,1,2,3339.99,6.92,3339.99,0,3339.99
2026-07-25,West,SMB,6,2,6,1377.1,4.74,2754.19,0,2754.19
2026-07-26,North,ENT,2,1,1,9310.18,5.51,9310.18,0,9310.18
2026-07-26,North,MID,3,1,2,3342.52,7.99,3342.52,0,3342.52
2026-07-26,North,SMB,6,2,6,1352.66,5.65,2705.32,0,2705.32
2026-07-26,South,ENT,1,0,0,9090.14,5.76,0.0,0,0.0
2026-07-26,South,MID,3,1,2,3490.69,5.44,3490.69,0,3490.69
2026-07-26,South,SMB,8,3,9,1358.41,7.13,4075.22,0,4075.22
2026-07-26,East,ENT,1,0,0,9123.68,4.05,0.0,0,0.0
2026-07-26,East,MID,3,1,2,3297.25,6.32,3297.25,0,3297.25
2026-07-26,East,SMB,5,2,6,1391.64,5.91,2783.29,0,2783.29
2026-07-26,West,ENT,1,0,0,9489.38,5.06,0.0,0,0.0
2026-07-26,West,MID,3,1,2,3354.91,6.67,3354.91,0,3354.91
2026-07-26,West,SMB,6,2,6,1370.69,4.67,2741.38,0,2741.38
2026-07-27,North,ENT,3,1,1,9117.97,4.58,9117.97,0,9117.97
2026-07-27,North,MID,8,3,6,3365.2,5.42,10095.61,0,10095.61
2026-07-27,North,SMB,12,4,12,1339.17,6.02,5356.69,0,5356.69
2026-07-27,South,ENT,3,1,1,9089.22,5.81,9089.22,0,9089.22
2026-07-27,South,MID,6,2,4,3437.42,6.83,6874.84,0,6874.84
2026-07-27,South,SMB,14,5,15,1319.89,7.54,6599.44,0,6599.44
2026-07-27,East,ENT,3,1,1,9278.84,6.09,9278.84,0,9278.84
2026-07-27,East,MID,5,2,4,3400.35,6.54,6800.7,0,6800.7
2026-07-27,East,SMB,10,3,9,1382.61,3.93,4147.83,0,4147.83
2026-07-27,West,ENT,3,1,1,9229.29,6.27,9229.29,0,9229.29
2026-07-27,West,MID,5,2,4,3376.03,6.7,6752.06,0,6752.06
2026-07-27,West,SMB,12,4,12,1332.37,7.42,5329.48,0,5329.48
2026-07-28,North,ENT,4,1,1,9472.63,6.33,9472.63,0,9472.63
2026-07-28,North,MID,6,2,4,3396.21,5.63,6792.43,0,6792.43
2026-07-28,North,SMB,13,5,15,1369.21,6.41,6846.03,0,6846.03
2026-07-28,South,ENT,3,1,1,9032.87,6.63,9032.87,0,9032.87
2026-07-28,South,MID,5,2,4,3412.42,6.49,6824.84,0,6824.84
2026-07-28,South,SMB,14,4,12,1394.59,5.1,5578.34,0,5578.34
2026-07-28,East,ENT,2,1,1,9337.94,5.44,9337.94,0,9337.94
2026-07-28,East,MID,5,2,4,3541.4,6.34,7082.81,0,7082.81
2026-07-28,East,SMB,9,3,9,1381.77,5.51,4145.31,0,4145.31
2026-07-28,West,ENT,3,1,1,9188.32,5.3,9188.32,0,9188.32
2026-07-28,West,MID,4,1,2,3414.91,6.32,3414.91,0,3414.91
2026-07-28,West,SMB,11,3,9,1328.83,5.94,3986.48,0,3986.48
2026-07-29,North,ENT,3,1,1,9268.16,3.86,9268.16,0,9268.16
2026-07-29,North,MID,7,2,4,3388.89,6.05,6777.79,0,6777.79
2026-07-29,North,SMB,12,4,12,1378.6,5.0,5514.4,0,5514.4
2026-07-29,South,ENT,3,1,1,9072.07,7.76,9072.07,0,9072.07
2026-07-29,South,MID,6,2,4,3370.78,6.32,6741.57,0,6741.57
2026-07-29,South,SMB,14,5,15,1337.93,8.36,6689.66,0,6689.66
2026-07-29,East,ENT,3,1,1,9216.08,5.61,9216.08,0,9216.08
2026-07-29,East,MID,5,2,4,3376.04,4.95,6752.08,0,6752.08
2026-07-29,East,SMB,10,3,9,1354.61,5.86,4063.82,0,4063.82
2026-07-29,West,ENT,3,1,1,9306.92,5.95,9306.92,0,9306.92
2026-07-29,West,MID,6,2,4,3358.86,6.81,6717.71,0,6717.71
2026-07-29,West,SMB,10,4,12,1347.66,6.42,5390.63,0,5390.63
2026-07-30,North,ENT,4,1,1,9473.04,6.3,9473.04,0,9473.04
2026-07-30,North,MID,7,2,4,3468.21,3.98,6936.41,0,6936.41
2026-07-30,North,SMB,11,4,12,1368.91,6.29,5475.63,0,5475.63
2026-07-30,South,ENT,3,1,1,9198.95,6.99,9198.95,0,9198.95
2026-07-30,South,MID,6,2,4,3243.73,7.74,6487.46,0,6487.46
2026-07-30,South,SMB,13,5,15,1421.21,5.21,7106.03,0,7106.03
2026-07-30,East,ENT,2,1,1,9230.95,6.79,9230.95,0,9230.95
2026-07-30,East,MID,5,1,2,3354.93,6.55,3354.93,0,3354.93
2026-07-30,East,SMB,9,3,9,1381.07,5.56,4143.21,0,4143.21
2026-07-30,West,ENT,3,1,1,8982.41,5.58,8982.41,0,8982.41
2026-07-30,West,MID,5,2,4,3385.46,6.73,6770.92,0,6770.92
2026-07-30,West,SMB,10,3,9,1380.83,6.7,4142.5,0,4142.5
2026-07-31,North,ENT,3,1,1,9173.33,5.65,9173.33,0,9173.33
2026-07-31,North,MID,6,2,4,3258.38,7.47,6516.77,0,6516.77
2026-07-31,North,SMB,11,4,12,1342.84,5.57,5371.37,0,5371.37
2026-07-31,South,ENT,2,1,1,9056.25,5.58,9056.25,0,9056.25
2026-07-31,South,MID,5,2,4,3311.19,6.72,6622.37,0,6622.37
2026-07-31,South,SMB,13,4,12,1393.06,5.54,5572.22,0,5572.22
2026-07-31,East,ENT,3,1,1,9272.38,4.8,9272.38,0,9272.38
2026-07-31,East,MID,4,1,2,3431.82,6.57,3431.82,0,3431.82
2026-07-31,East,SMB,9,3,9,1331.42,6.49,3994.26,0,3994.26
2026-07-31,West,ENT,2,1,1,9275.79,6.62,9275.79,0,9275.79
2026-07-31,West,MID,5,2,4,3312.28,6.86,6624.56,0,6624.56
2026-07-31,West,SMB,9,3,9,1351.0,6.36,4052.99,0,4052.99
2026-08-01,North,ENT,2,1,1,9357.04,5.67,9357.04,0,9357.04
2026-08-01,North,MID,4,1,2,3477.47,5.8,3477.47,0,3477.47
